q,p,v,l,timeOnRoad
0.1,0.0,3,5,3.0990963138439156
0.1,0.0,3,10,5.100065728310837
0.1,0.0,3,20,8.100594262338852
0.1,0.0,3,40,15.099192771020398
0.1,0.0,3,80,28.100178281346906
0.1,0.0,6,5,3.1009510524650823
0.1,0.0,6,10,4.099485721972086
0.1,0.0,6,20,6.098802927140184
0.1,0.0,6,40,10.100010959593291
0.1,0.0,6,80,16.10025547295214
0.1,0.0,9,5,3.0994703803460864
0.1,0.0,9,10,4.099651062161717
0.1,0.0,9,20,6.099034771641786
0.1,0.0,9,40,9.100420524210467
0.1,0.0,9,80,13.09937296915597
0.1,0.0,12,5,3.1000990387082674
0.1,0.0,12,10,4.10094254440875
0.1,0.0,12,20,6.098768259218694
0.1,0.0,12,40,9.098525752708749
0.1,0.0,12,80,13.099335464611231
0.1,0.1,3,5,3.312165813749144
0.1,0.1,3,10,5.242881640671501
0.1,0.1,3,20,8.425937929673966
0.1,0.1,3,40,15.418881027335773
0.1,0.1,3,80,29.197865398691203
0.1,0.1,6,5,3.3137300064720256
0.1,0.1,6,10,4.510702675026433
0.1,0.1,6,20,6.609356151347253
0.1,0.1,6,40,10.322882605893797
0.1,0.1,6,80,16.834523103513416
0.1,0.1,9,5,3.3121382585395027
0.1,0.1,9,10,4.5025286884229105
0.1,0.1,9,20,6.603612808134226
0.1,0.1,9,40,9.570697409641674
0.1,0.1,9,80,13.92146548304803
0.1,0.1,12,5,3.3151499136642504
0.1,0.1,12,10,4.5088555499039735
0.1,0.1,12,20,6.60292131844099
0.1,0.1,12,40,9.571704783690388
0.1,0.1,12,80,13.562174782251294
0.1,0.2,3,5,3.564671654334067
0.1,0.2,3,10,5.472879548559941
0.1,0.2,3,20,8.89959336991174
0.1,0.2,3,40,16.09468659367759
0.1,0.2,3,80,30.41910093862898
0.1,0.2,6,5,3.562931368410962
0.1,0.2,6,10,4.942783109909427
0.1,0.2,6,20,7.144884682528713
0.1,0.2,6,40,10.755203708330212
0.1,0.2,6,80,17.58950842258312
0.1,0.2,9,5,3.5667206610731856
0.1,0.2,9,10,4.9377461914254415
0.1,0.2,9,20,7.143655535614931
0.1,0.2,9,40,10.194157284716193
0.1,0.2,9,80,14.786271073085635
0.1,0.2,12,5,3.5681816307664813
0.1,0.2,12,10,4.943494383418377
0.1,0.2,12,20,7.139781919862636
0.1,0.2,12,40,10.191392117367297
0.1,0.2,12,80,14.385479084128525
0.1,0.30000000000000004,3,5,3.8746393350791934
0.1,0.30000000000000004,3,10,5.815327878469044
0.1,0.30000000000000004,3,20,9.460579427803415
0.1,0.30000000000000004,3,40,16.906355403347842
0.1,0.30000000000000004,3,80,31.77579078887461
0.1,0.30000000000000004,6,5,3.873475084570068
0.1,0.30000000000000004,6,10,5.424721301695956
0.1,0.30000000000000004,6,20,7.76724755922562
0.1,0.30000000000000004,6,40,11.397960405858163
0.1,0.30000000000000004,6,80,18.39980247380099
0.1,0.30000000000000004,9,5,3.873629946711054
0.1,0.30000000000000004,9,10,5.431966446266757
0.1,0.30000000000000004,9,20,7.753103749476339
0.1,0.30000000000000004,9,40,10.981890471284917
0.1,0.30000000000000004,9,80,15.779807195448575
0.1,0.30000000000000004,12,5,3.8748392957176323
0.1,0.30000000000000004,12,10,5.430182176240487
0.1,0.30000000000000004,12,20,7.762632598703824
0.1,0.30000000000000004,12,40,10.977230829244853
0.1,0.30000000000000004,12,80,15.469538576609068
0.1,0.4,3,5,4.262651575126843
0.1,0.4,3,10,6.277507419465727
0.1,0.4,3,20,10.116804366040135
0.1,0.4,3,40,17.859213071487304
0.1,0.4,3,80,33.32762809951398
0.1,0.4,6,5,4.2655610555212675
0.1,0.4,6,10,6.011543695967003
0.1,0.4,6,20,8.507493090595647
0.1,0.4,6,40,12.260620790499251
0.1,0.4,6,80,19.4268734778309
0.1,0.4,9,5,4.266065337105373
0.1,0.4,9,10,6.0023346105698305
0.1,0.4,9,20,8.500989084369936
0.1,0.4,9,40,11.986447339063641
0.1,0.4,9,80,17.04061444880784
0.1,0.4,12,5,4.270218282600065
0.1,0.4,12,10,6.010473892306307
0.1,0.4,12,20,8.503612917581862
0.1,0.4,12,40,11.968812372565361
0.1,0.4,12,80,16.86084496521305
0.1,0.5,3,5,4.784402899281009
0.1,0.5,3,10,6.942512357779706
0.1,0.5,3,20,10.960571763143086
0.1,0.5,3,40,19.0122741673354
0.1,0.5,3,80,35.105261399080725
0.1,0.5,6,5,4.790690022540023
0.1,0.5,6,10,6.744915415433285
0.1,0.5,6,20,9.478661302554627
0.1,0.5,6,40,13.483569960686086
0.1,0.5,6,80,20.791158444434647
0.1,0.5,9,5,4.783413269333082
0.1,0.5,9,10,6.748493240488796
0.1,0.5,9,20,9.455626824116134
0.1,0.5,9,40,13.307464789524799
0.1,0.5,9,80,18.77490895034213
0.1,0.5,12,5,4.790336719617674
0.1,0.5,12,10,6.75223299712733
0.1,0.5,12,20,9.47657087694381
0.1,0.5,12,40,13.297612690151302
0.1,0.5,12,80,18.6774449240539
0.1,0.6,3,5,5.49362422165595
0.1,0.6,3,10,7.8520802558106375
0.1,0.6,3,20,12.101140432951668
0.1,0.6,3,40,20.491016274734406
0.1,0.6,3,80,37.255814362314815
0.1,0.6,6,5,5.494265605249025
0.1,0.6,6,10,7.740722848445686
0.1,0.6,6,20,10.817660742240012
0.1,0.6,6,40,15.212162783613808
0.1,0.6,6,80,22.750707845091927
0.1,0.6,9,5,5.503864828066976
0.1,0.6,9,10,7.746873199948836
0.1,0.6,9,20,10.804094143850698
0.1,0.6,9,40,15.12916190341034
0.1,0.6,9,80,21.24581935679246
0.1,0.6,12,5,5.508169275824598
0.1,0.6,12,10,7.760753122504747
0.1,0.6,12,20,10.801375660220074
0.1,0.6,12,40,15.110588998007373
0.1,0.6,12,80,21.205223679716287
0.1,0.7,3,5,6.607190039010909
0.1,0.7,3,10,9.288089086504753
0.1,0.7,3,20,13.837351246058752
0.1,0.7,3,40,22.600569540709667
0.1,0.7,3,80,40.1081046639693
0.1,0.7,6,5,6.609289406680194
0.1,0.7,6,10,9.217887975190422
0.1,0.7,6,20,12.804964563541409
0.1,0.7,6,40,17.90625357183471
0.1,0.7,6,80,25.90837062856664
0.1,0.7,9,5,6.601473074130274
0.1,0.7,9,10,9.208321648232365
0.1,0.7,9,20,12.821549902908526
0.1,0.7,9,40,17.853842083030923
0.1,0.7,9,80,25.031908328233616
0.1,0.7,12,5,6.624647943206603
0.1,0.7,12,10,9.20002438787998
0.1,0.7,12,20,12.801973026880678
0.1,0.7,12,40,17.86206859862378
0.1,0.7,12,80,24.998923739173478
0.1,0.7999999999999999,3,5,8.595264629817999
0.1,0.7999999999999999,3,10,11.790753072822815
0.1,0.7999999999999999,3,20,16.973100544164485
0.1,0.7999999999999999,3,40,26.28798717831864
0.1,0.7999999999999999,3,80,44.56396698387301
0.1,0.7999999999999999,6,5,8.605419677003209
0.1,0.7999999999999999,6,10,11.777777399397145
0.1,0.7999999999999999,6,20,16.341055485670907
0.1,0.7999999999999999,6,40,22.70774250334024
0.1,0.7999999999999999,6,80,32.069596143277856
0.1,0.7999999999999999,9,5,8.592035127635494
0.1,0.7999999999999999,9,10,11.732048385590712
0.1,0.7999999999999999,9,20,16.281987032045446
0.1,0.7999999999999999,9,40,22.708583276893947
0.1,0.7999999999999999,9,80,31.67762289538991
0.1,0.7999999999999999,12,5,8.575569936270709
0.1,0.7999999999999999,12,10,11.742525475554787
0.1,0.7999999999999999,12,20,16.341805189671284
0.1,0.7999999999999999,12,40,22.672687953855096
0.1,0.7999999999999999,12,80,31.777068630867557
0.1,0.8999999999999999,3,5,13.967263172319356
0.1,0.8999999999999999,3,10,17.976275510936457
0.1,0.8999999999999999,3,20,24.927700134604844
0.1,0.8999999999999999,3,40,36.39690858569915
0.1,0.8999999999999999,3,80,56.71812910937958
0.1,0.8999999999999999,6,5,14.032971151439352
0.1,0.8999999999999999,6,10,17.982599883038848
0.1,0.8999999999999999,6,20,24.544688438804886
0.1,0.8999999999999999,6,40,34.71540603913407
0.1,0.8999999999999999,6,80,49.13237107537123
0.1,0.8999999999999999,9,5,13.923872203842704
0.1,0.8999999999999999,9,10,17.939672181920237
0.1,0.8999999999999999,9,20,24.50209185668011
0.1,0.8999999999999999,9,40,34.738285595405074
0.1,0.8999999999999999,9,80,49.31775253998934
0.1,0.8999999999999999,12,5,13.937331212759013
0.1,0.8999999999999999,12,10,17.91811707545395
0.1,0.8999999999999999,12,20,24.489168644100985
0.1,0.8999999999999999,12,40,34.860596480553646
0.1,0.8999999999999999,12,80,49.351793687054275
0.2,0.0,3,5,3.19752048634012
0.2,0.0,3,10,5.20105944418452
0.2,0.0,3,20,8.199704105497414
0.2,0.0,3,40,15.200627345771569
0.2,0.0,3,80,28.199806973152974
0.2,0.0,6,5,3.200487249304755
0.2,0.0,6,10,4.2011040710456875
0.2,0.0,6,20,6.198980416520884
0.2,0.0,6,40,10.198292718573216
0.2,0.0,6,80,16.200292947843874
0.2,0.0,9,5,3.2004187844019736
0.2,0.0,9,10,4.200787017723929
0.2,0.0,9,20,6.198925722122528
0.2,0.0,9,40,9.200377006193575
0.2,0.0,9,80,13.19883896553764
0.2,0.0,12,5,3.199925565336884
0.2,0.0,12,10,4.200019828643708
0.2,0.0,12,20,6.199504562206272
0.2,0.0,12,40,9.19965176864142
0.2,0.0,12,80,13.199943426455004
0.2,0.1,3,5,3.4184369192220254
0.2,0.1,3,10,5.341291169532643
0.2,0.1,3,20,8.531962330077157
0.2,0.1,3,40,15.531721812991059
0.2,0.1,3,80,29.323870879004197
0.2,0.1,6,5,3.4140350113417868
0.2,0.1,6,10,4.610755354434557
0.2,0.1,6,20,6.714488678924485
0.2,0.1,6,40,10.427314168332487
0.2,0.1,6,80,16.942951262679568
0.2,0.1,9,5,3.4139752568860033
0.2,0.1,9,10,4.609457404494767
0.2,0.1,9,20,6.714967573124635
0.2,0.1,9,40,9.680622666185975
0.2,0.1,9,80,14.036381325414409
0.2,0.1,12,5,3.414231846012097
0.2,0.1,12,10,4.6092383541811595
0.2,0.1,12,20,6.713082551006114
0.2,0.1,12,40,9.678664870921752
0.2,0.1,12,80,13.673857879083267
0.2,0.2,3,5,3.672851144090105
0.2,0.2,3,10,5.58135270111574
0.2,0.2,3,20,9.023806003479812
0.2,0.2,3,40,16.236138124900293
0.2,0.2,3,80,30.606360508161412
0.2,0.2,6,5,3.672025303612956
0.2,0.2,6,10,5.057807309015054
0.2,0.2,6,20,7.268028191137787
0.2,0.2,6,40,10.885959624839876
0.2,0.2,6,80,17.727996359895887
0.2,0.2,9,5,3.672186877248841
0.2,0.2,9,10,5.053513710295243
0.2,0.2,9,20,7.274633556510924
0.2,0.2,9,40,10.337655321460275
0.2,0.2,9,80,14.932986234051532
0.2,0.2,12,5,3.67567823890169
0.2,0.2,12,10,5.0478125223296555
0.2,0.2,12,20,7.276063705058144
0.2,0.2,12,40,10.335708855474463
0.2,0.2,12,80,14.545746828067465
0.2,0.30000000000000004,3,5,3.9921916248469107
0.2,0.30000000000000004,3,10,5.937662328933425
0.2,0.30000000000000004,3,20,9.609580010088939
0.2,0.30000000000000004,3,40,17.09961161205729
0.2,0.30000000000000004,3,80,32.049786731012084
0.2,0.30000000000000004,6,5,3.9971752703750143
0.2,0.30000000000000004,6,10,5.571313500203462
0.2,0.30000000000000004,6,20,7.929495001013854
0.2,0.30000000000000004,6,40,11.571397170739319
0.2,0.30000000000000004,6,80,18.58666437118019
0.2,0.30000000000000004,9,5,3.9930353114287755
0.2,0.30000000000000004,9,10,5.571471409503037
0.2,0.30000000000000004,9,20,7.924039395601044
0.2,0.30000000000000004,9,40,11.180783080929116
0.2,0.30000000000000004,9,80,16.005305860670614
0.2,0.30000000000000004,12,5,3.9954202070250915
0.2,0.30000000000000004,12,10,5.572110780348603
0.2,0.30000000000000004,12,20,7.9255302685382105
0.2,0.30000000000000004,12,40,11.175696283979846
0.2,0.30000000000000004,12,80,15.73709199560097
0.2,0.4,3,5,4.4091911004312205
0.2,0.4,3,10,6.4420597014687475
0.2,0.4,3,20,10.330539732206102
0.2,0.4,3,40,18.120772020683273
0.2,0.4,3,80,33.6775322549766
0.2,0.4,6,5,4.40568638719917
0.2,0.4,6,10,6.192313828363751
0.2,0.4,6,20,8.732780282823594
0.2,0.4,6,40,12.53933642112829
0.2,0.4,6,80,19.70270427786902
0.2,0.4,9,5,4.412404984349787
0.2,0.4,9,10,6.189270479343487
0.2,0.4,9,20,8.735446638786664
0.2,0.4,9,40,12.263597929025714
0.2,0.4,9,80,17.398676325668383
0.2,0.4,12,5,4.4041311840227015
0.2,0.4,12,10,6.192477619150079
0.2,0.4,12,20,8.74086102634802
0.2,0.4,12,40,12.269949032404641
0.2,0.4,12,80,17.256916640173095
0.2,0.5,3,5,4.959472945089878
0.2,0.5,3,10,7.164257264252384
0.2,0.5,3,20,11.235899710660078
0.2,0.5,3,40,19.358509253995727
0.2,0.5,3,80,35.56988050637401
0.2,0.5,6,5,4.955482582721848
0.2,0.5,6,10,6.990511964001059
0.2,0.5,6,20,9.803062232846548
0.2,0.5,6,40,13.873317065795913
0.2,0.5,6,80,21.235566109910618
0.2,0.5,9,5,4.954034540953243
0.2,0.5,9,10,6.990256955578649
0.2,0.5,9,20,9.792198542826226
0.2,0.5,9,40,13.736697268163578
0.2,0.5,9,80,19.360672189873
0.2,0.5,12,5,4.951675011583642
0.2,0.5,12,10,6.9899370469926545
0.2,0.5,12,20,9.80166514492586
0.2,0.5,12,40,13.71946659825698
0.2,0.5,12,80,19.253131058042054
0.2,0.6,3,5,5.717455218305073
0.2,0.6,3,10,8.216411852601533
0.2,0.6,3,20,12.515756409928123
0.2,0.6,3,40,20.991653542469226
0.2,0.6,3,80,37.92223620570393
0.2,0.6,6,5,5.726395482664309
0.2,0.6,6,10,8.088552661035532
0.2,0.6,6,20,11.307777180842422
0.2,0.6,6,40,15.823435111610806
0.2,0.6,6,80,23.50706933530332
0.2,0.6,9,5,5.719350195469657
0.2,0.6,9,10,8.110328862411667
0.2,0.6,9,20,11.315906000369585
0.2,0.6,9,40,15.796846531790948
0.2,0.6,9,80,22.129259468349872
0.2,0.6,12,5,5.720965725513078
0.2,0.6,12,10,8.09210309733862
0.2,0.6,12,20,11.321334957451164
0.2,0.6,12,40,15.78784719575713
0.2,0.6,12,80,22.1441249679091
0.2,0.7,3,5,6.878287054898165
0.2,0.7,3,10,9.776526346405626
0.2,0.7,3,20,14.557985869266815
0.2,0.7,3,40,23.46076200486043
0.2,0.7,3,80,41.13990518186111
0.2,0.7,6,5,6.864795927248284
0.2,0.7,6,10,9.719552070738217
0.2,0.7,6,20,13.606515839545695
0.2,0.7,6,40,19.080028034031294
0.2,0.7,6,80,27.44017308620232
0.2,0.7,9,5,6.862784751031445
0.2,0.7,9,10,9.699281091514173
0.2,0.7,9,20,13.643755641289017
0.2,0.7,9,40,19.070569430043562
0.2,0.7,9,80,26.66724299039388
0.2,0.7,12,5,6.879078304895043
0.2,0.7,12,10,9.711771741887635
0.2,0.7,12,20,13.637987940900928
0.2,0.7,12,40,18.987487509314544
0.2,0.7,12,80,26.63280442363745
0.2,0.7999999999999999,3,5,8.916457435697978
0.2,0.7999999999999999,3,10,12.43059856726506
0.2,0.7999999999999999,3,20,18.282583470765935
0.2,0.7999999999999999,3,40,28.151003039857773
0.2,0.7999999999999999,3,80,46.98233976337179
0.2,0.7999999999999999,6,5,8.917129370444213
0.2,0.7999999999999999,6,10,12.44077031797073
0.2,0.7999999999999999,6,20,17.668791165892642
0.2,0.7999999999999999,6,40,25.003074543555666
0.2,0.7999999999999999,6,80,35.7082616142943
0.2,0.7999999999999999,9,5,8.94967626286961
0.2,0.7999999999999999,9,10,12.41815479671999
0.2,0.7999999999999999,9,20,17.745524867756707
0.2,0.7999999999999999,9,40,25.012629226490326
0.2,0.7999999999999999,9,80,35.38721002431486
0.2,0.7999999999999999,12,5,8.948958446139674
0.2,0.7999999999999999,12,10,12.42145036159888
0.2,0.7999999999999999,12,20,17.636416604958164
0.2,0.7999999999999999,12,40,25.022335429723253
0.2,0.7999999999999999,12,80,35.412238517966564
0.2,0.8999999999999999,3,5,14.43864208205735
0.2,0.8999999999999999,3,10,18.724069499624562
0.2,0.8999999999999999,3,20,26.840801731464715
0.2,0.8999999999999999,3,40,42.38029225264212
0.2,0.8999999999999999,3,80,68.19466716868422
0.2,0.8999999999999999,6,5,14.363579136399126
0.2,0.8999999999999999,6,10,18.697802129459404
0.2,0.8999999999999999,6,20,26.72489822223887
0.2,0.8999999999999999,6,40,41.04174075189471
0.2,0.8999999999999999,6,80,63.29529025723914
0.2,0.8999999999999999,9,5,14.331715055427958
0.2,0.8999999999999999,9,10,18.67240409900717
0.2,0.8999999999999999,9,20,26.84171169944078
0.2,0.8999999999999999,9,40,40.39097257822744
0.2,0.8999999999999999,9,80,62.95840089451592
0.2,0.8999999999999999,12,5,14.453421158621133
0.2,0.8999999999999999,12,10,18.691593052327374
0.2,0.8999999999999999,12,20,26.612389858360128
0.2,0.8999999999999999,12,40,41.414115900502765
0.2,0.8999999999999999,12,80,62.87860906158397
0.30000000000000004,0.0,3,5,3.301723221785378
0.30000000000000004,0.0,3,10,5.300100807236637
0.30000000000000004,0.0,3,20,8.29856574536925
0.30000000000000004,0.0,3,40,15.301311129736021
0.30000000000000004,0.0,3,80,28.300290911360758
0.30000000000000004,0.0,6,5,3.3000786469482994
0.30000000000000004,0.0,6,10,4.30019420626487
0.30000000000000004,0.0,6,20,6.3009398198217665
0.30000000000000004,0.0,6,40,10.30128085704843
0.30000000000000004,0.0,6,80,16.29733582336365
0.30000000000000004,0.0,9,5,3.3000181628997054
0.30000000000000004,0.0,9,10,4.298817141470576
0.30000000000000004,0.0,9,20,6.30134340445823
0.30000000000000004,0.0,9,40,9.299850163949285
0.30000000000000004,0.0,9,80,13.301016838254958
0.30000000000000004,0.0,12,5,3.2989321017771527
0.30000000000000004,0.0,12,10,4.299733259596187
0.30000000000000004,0.0,12,20,6.298563999377473
0.30000000000000004,0.0,12,40,9.298009944390927
0.30000000000000004,0.0,12,80,13.29823697070651
0.30000000000000004,0.1,3,5,3.516506166959411
0.30000000000000004,0.1,3,10,5.443723647766604
0.30000000000000004,0.1,3,20,8.63299864424657
0.30000000000000004,0.1,3,40,15.643413258298029
0.30000000000000004,0.1,3,80,29.45795723694671
0.30000000000000004,0.1,6,5,3.5194283781700197
0.30000000000000004,0.1,6,10,4.713608092038448
0.30000000000000004,0.1,6,20,6.82000776254158
0.30000000000000004,0.1,6,40,10.527724308880524
0.30000000000000004,0.1,6,80,17.05135148680186
0.30000000000000004,0.1,9,5,3.5164001405542127
0.30000000000000004,0.1,9,10,4.715210533174404
0.30000000000000004,0.1,9,20,6.821426582077374
0.30000000000000004,0.1,9,40,9.790991302491609
0.30000000000000004,0.1,9,80,14.155606386764347
0.30000000000000004,0.1,12,5,3.515707055643954
0.30000000000000004,0.1,12,10,4.7122488518428565
0.30000000000000004,0.1,12,20,6.821090498693241
0.30000000000000004,0.1,12,40,9.790615521595418
0.30000000000000004,0.1,12,80,13.785828906363625
0.30000000000000004,0.2,3,5,3.78305034549107
0.30000000000000004,0.2,3,10,5.693159202978741
0.30000000000000004,0.2,3,20,9.144400621409478
0.30000000000000004,0.2,3,40,16.378651648596083
0.30000000000000004,0.2,3,80,30.81394218948263
0.30000000000000004,0.2,6,5,3.7833871005594455
0.30000000000000004,0.2,6,10,5.179935030077327
0.30000000000000004,0.2,6,20,7.3993852318941435
0.30000000000000004,0.2,6,40,11.016481246189988
0.30000000000000004,0.2,6,80,17.864040183295046
0.30000000000000004,0.2,9,5,3.7817929611514502
0.30000000000000004,0.2,9,10,5.177279345415327
0.30000000000000004,0.2,9,20,7.401964516940113
0.30000000000000004,0.2,9,40,10.48104902256972
0.30000000000000004,0.2,9,80,15.090057532637324
0.30000000000000004,0.2,12,5,3.7848047879407782
0.30000000000000004,0.2,12,10,5.174389823381222
0.30000000000000004,0.2,12,20,7.401665345332658
0.30000000000000004,0.2,12,40,10.475451355347072
0.30000000000000004,0.2,12,80,14.719274036516682
0.30000000000000004,0.30000000000000004,3,5,4.115924765910872
0.30000000000000004,0.30000000000000004,3,10,6.079794973883777
0.30000000000000004,0.30000000000000004,3,20,9.770870613798053
0.30000000000000004,0.30000000000000004,3,40,17.302979455778633
0.30000000000000004,0.30000000000000004,3,80,32.34795761165914
0.30000000000000004,0.30000000000000004,6,5,4.117490173529133
0.30000000000000004,0.30000000000000004,6,10,5.710883630118641
0.30000000000000004,0.30000000000000004,6,20,8.093486835822688
0.30000000000000004,0.30000000000000004,6,40,11.765960072523017
0.30000000000000004,0.30000000000000004,6,80,18.79774777280089
0.30000000000000004,0.30000000000000004,9,5,4.1169280201062115
0.30000000000000004,0.30000000000000004,9,10,5.716375901181657
0.30000000000000004,0.30000000000000004,9,20,8.097820193999148
0.30000000000000004,0.30000000000000004,9,40,11.387178466031452
0.30000000000000004,0.30000000000000004,9,80,16.246693560877894
0.30000000000000004,0.30000000000000004,12,5,4.118483514029034
0.30000000000000004,0.30000000000000004,12,10,5.716201515109285
0.30000000000000004,0.30000000000000004,12,20,8.099720361025899
0.30000000000000004,0.30000000000000004,12,40,11.38909386821503
0.30000000000000004,0.30000000000000004,12,80,15.990892965977968
0.30000000000000004,0.4,3,5,4.552208805956557
0.30000000000000004,0.4,3,10,6.630018092214528
0.30000000000000004,0.4,3,20,10.547269932734164
0.30000000000000004,0.4,3,40,18.40349342693282
0.30000000000000004,0.4,3,80,34.10393206658454
0.30000000000000004,0.4,6,5,4.558322849369945
0.30000000000000004,0.4,6,10,6.378839236072496
0.30000000000000004,0.4,6,20,8.980033961045178
0.30000000000000004,0.4,6,40,12.841901990224539
0.30000000000000004,0.4,6,80,20.02369063971849
0.30000000000000004,0.4,9,5,4.552828360912793
0.30000000000000004,0.4,9,10,6.38027578942281
0.30000000000000004,0.4,9,20,8.982348170242132
0.30000000000000004,0.4,9,40,12.584394949374282
0.30000000000000004,0.4,9,80,17.80935734545236
0.30000000000000004,0.4,12,5,4.559271781768652
0.30000000000000004,0.4,12,10,6.379556038624563
0.30000000000000004,0.4,12,20,8.982605247999789
0.30000000000000004,0.4,12,40,12.577311323882856
0.30000000000000004,0.4,12,80,17.664385856044905
0.30000000000000004,0.5,3,5,5.1298869215319245
0.30000000000000004,0.5,3,10,7.428807560327981
0.30000000000000004,0.5,3,20,11.570301794844932
0.30000000000000004,0.5,3,40,19.786470315518237
0.30000000000000004,0.5,3,80,36.187104277564174
0.30000000000000004,0.5,6,5,5.124563667438846
0.30000000000000004,0.5,6,10,7.264427924320232
0.30000000000000004,0.5,6,20,10.16801102471583
0.30000000000000004,0.5,6,40,14.372482373789557
0.30000000000000004,0.5,6,80,21.77580089527938
0.30000000000000004,0.5,9,5,5.13322553525268
0.30000000000000004,0.5,9,10,7.265431688012241
0.30000000000000004,0.5,9,20,10.19280188062192
0.30000000000000004,0.5,9,40,14.220800624431824
0.30000000000000004,0.5,9,80,19.98882248160187
0.30000000000000004,0.5,12,5,5.132978231962268
0.30000000000000004,0.5,12,10,7.26880700693351
0.30000000000000004,0.5,12,20,10.180536143367634
0.30000000000000004,0.5,12,40,14.225657773756517
0.30000000000000004,0.5,12,80,19.93155303468703
0.30000000000000004,0.6,3,5,5.941275326176862
0.30000000000000004,0.6,3,10,8.591757165412236
0.30000000000000004,0.6,3,20,13.044036541150252
0.30000000000000004,0.6,3,40,21.68498423216249
0.30000000000000004,0.6,3,80,38.86748658751054
0.30000000000000004,0.6,6,5,5.934701841528014
0.30000000000000004,0.6,6,10,8.489516291918143
0.30000000000000004,0.6,6,20,11.899045278236821
0.30000000000000004,0.6,6,40,16.692609800377365
0.30000000000000004,0.6,6,80,24.465102351771996
0.30000000000000004,0.6,9,5,5.938394220584614
0.30000000000000004,0.6,9,10,8.487331259577912
0.30000000000000004,0.6,9,20,11.874898147237424
